pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
28.0,6,30.0,1011.0,NW,3.13,0,0
55.0,5,30.0,1010.0,NW,7.15,0,0
45.0,4,31.0,1009.0,cv,1.79,0,0
27.0,4,31.0,1009.0,SE,1.79,0,0
48.0,5,31.0,1008.0,SE,3.58,0,0
57.0,5,30.0,1008.0,SE,5.37,0,0
33.0,5,27.0,1009.0,SE,7.16,0,0
43.0,7,28.0,1009.0,SE,11.18,0,0
35.0,7,27.0,1010.0,SE,15.2,0,0
37.0,7,26.0,1010.0,SE,18.33,0,0
39.0,7,26.0,1011.0,NW,1.79,0,0
47.0,10,20.0,1011.0,SE,1.79,0,0
105.0,9,21.0,1011.0,cv,0.89,0,0
104.0,11,20.0,1011.0,cv,1.78,0,0
139.0,10,21.0,1011.0,NW,0.89,0,0
92.0,10,20.0,1012.0,NW,2.68,0,0
86.0,13,19.0,1012.0,NE,1.79,0,0
81.0,13,20.0,1012.0,NW,1.79,0,0
65.0,12,23.0,1013.0,cv,0.89,0,0
131.0,12,24.0,1014.0,cv,1.78,0,0
137.0,12,27.0,1014.0,SE,4.92,0,0
118.0,11,27.0,1014.0,SE,10.73,0,0
115.0,11,29.0,1014.0,SE,16.54,0,0
80.0,11,30.0,1014.0,SE,21.46,0,0
79.0,11,30.0,1013.0,SE,25.48,0,0
62.0,11,30.0,1013.0,SE,30.4,0,0
58.0,10,30.0,1012.0,SE,35.32,0,0
63.0,10,29.0,1012.0,SE,40.24,0,0
72.0,9,29.0,1012.0,SE,45.16,0,0
59.0,10,28.0,1012.0,SE,49.18,0,0
48.0,11,27.0,1013.0,SE,52.31,0,0
40.0,10,26.0,1013.0,SE,57.23,0,0
48.0,12,26.0,1015.0,SE,61.25,0,0
59.0,12,24.0,1015.0,SE,64.38,0,0
78.0,13,24.0,1015.0,NW,1.79,0,0
90.0,14,22.0,1015.0,cv,0.89,0,0
91.0,11,23.0,1015.0,SE,3.13,0,0
98.0,11,22.0,1015.0,SE,4.92,0,1
92.0,13,21.0,1015.0,NE,0.89,0,0
81.0,13,21.0,1015.0,cv,0.89,0,0
74.0,12,21.0,1015.0,SE,1.79,0,0
80.0,13,21.0,1015.0,cv,0.89,0,0
67.0,14,22.0,1015.0,NW,1.79,0,0
108.0,15,21.0,1015.0,NW,3.58,0,0
92.0,15,22.0,1015.0,NW,6.71,0,1
71.0,15,23.0,1015.0,NW,9.84,0,2
92.0,14,23.0,1015.0,cv,0.89,0,0
84.0,15,23.0,1015.0,cv,1.78,0,1
85.0,15,23.0,1015.0,cv,2.67,0,2
83.0,16,22.0,1015.0,NW,1.79,0,3
96.0,15,21.0,1015.0,NW,4.92,0,4
70.0,16,20.0,1015.0,NW,8.05,0,5
72.0,16,20.0,1015.0,NW,11.18,0,6
85.0,16,19.0,1015.0,NW,14.31,0,7
,16,18.0,1015.0,NE,1.79,0,8
,16,18.0,1015.0,NE,2.68,0,9
,16,18.0,1015.0,NW,1.79,0,10
,16,18.0,1015.0,cv,0.89,0,11
,16,18.0,1014.0,cv,1.78,0,12
90.0,16,17.0,1014.0,NE,0.89,0,13
89.0,15,17.0,1013.0,NW,0.89,0,14
100.0,16,17.0,1013.0,cv,0.89,0,15
86.0,16,17.0,1013.0,SE,3.13,0,16
83.0,15,17.0,1012.0,NE,1.79,0,17
94.0,16,17.0,1011.0,NW,1.79,0,18
111.0,16,17.0,1011.0,cv,0.89,0,19
133.0,16,17.0,1011.0,SE,3.13,0,20
127.0,16,17.0,1011.0,SE,6.26,0,21
152.0,16,18.0,1010.0,SE,8.05,0,22
157.0,17,19.0,1010.0,SE,11.18,0,0
142.0,17,20.0,1009.0,SE,15.2,0,0
127.0,16,21.0,1009.0,NW,1.79,0,1
132.0,16,24.0,1008.0,SE,3.13,0,0
117.0,15,24.0,1008.0,cv,1.79,0,0
111.0,15,23.0,1007.0,NW,4.02,0,1
108.0,17,23.0,1007.0,cv,1.79,0,0
107.0,18,21.0,1007.0,NE,4.02,0,0
142.0,18,20.0,1008.0,NE,7.15,0,1
180.0,17,20.0,1007.0,SE,3.13,0,0
206.0,16,19.0,1008.0,cv,0.89,0,0
193.0,16,18.0,1008.0,SE,1.79,0,0
186.0,16,18.0,1009.0,SE,4.92,0,0
168.0,16,18.0,1009.0,SE,8.05,0,1
175.0,16,17.0,1008.0,NE,1.79,0,0
181.0,16,17.0,1008.0,cv,0.89,0,0
174.0,16,17.0,1008.0,cv,1.78,0,0
205.0,16,17.0,1007.0,SE,0.89,0,0
219.0,15,16.0,1007.0,SE,4.02,0,0
214.0,15,16.0,1007.0,cv,0.89,0,0
230.0,15,17.0,1007.0,cv,1.78,0,0
242.0,16,17.0,1007.0,cv,2.67,0,0
251.0,17,19.0,1007.0,cv,3.56,0,0
234.0,17,21.0,1007.0,NE,1.79,0,0
187.0,17,23.0,1006.0,cv,0.89,0,0
220.0,17,25.0,1006.0,cv,1.78,0,0
92.0,16,28.0,1005.0,cv,2.67,0,0
28.0,8,31.0,1003.0,NW,4.92,0,0
65.0,5,31.0,1003.0,NW,12.07,0,0
16.0,7,30.0,1002.0,NW,17.88,0,0
19.0,8,31.0,1002.0,NW,22.8,0,0
20.0,6,31.0,1002.0,NW,26.82,0,0
17.0,7,30.0,1001.0,NW,29.95,0,0
22.0,11,26.0,1002.0,SE,0.89,0,0
34.0,13,23.0,1002.0,cv,0.89,0,0
214.0,15,21.0,1003.0,cv,1.78,0,0
314.0,15,20.0,1003.0,NE,1.79,0,0
71.0,9,23.0,1004.0,NE,6.71,0,0
33.0,11,20.0,1004.0,NW,4.02,0,0
26.0,11,19.0,1004.0,NW,8.04,0,0
30.0,10,20.0,1004.0,NW,11.17,0,0
33.0,8,23.0,1004.0,NW,16.98,0,0
22.0,8,23.0,1004.0,NW,24.13,0,0
17.0,8,21.0,1005.0,NW,29.05,0,0
25.0,11,21.0,1005.0,NE,3.13,0,0
29.0,11,23.0,1006.0,NW,3.13,0,0
18.0,11,24.0,1007.0,NW,8.05,0,0
19.0,10,25.0,1007.0,NW,12.07,0,0
23.0,10,27.0,1007.0,NW,16.99,0,0
54.0,10,26.0,1007.0,NW,21.01,0,0
41.0,10,28.0,1007.0,NE,4.02,0,0
26.0,9,28.0,1007.0,NW,3.13,0,0
18.0,9,28.0,1007.0,NW,6.26,0,0
37.0,12,22.0,1007.0,NE,5.81,0,0
39.0,13,23.0,1008.0,NE,9.83,0,0
29.0,11,24.0,1008.0,NE,12.96,0,0
59.0,11,25.0,1009.0,NW,4.02,0,0
97.0,13,23.0,1009.0,NW,5.81,0,0
30.0,15,21.0,1010.0,NW,7.6,0,0
65.0,15,22.0,1011.0,cv,0.89,0,0
83.0,15,21.0,1012.0,SE,3.13,0,1
94.0,15,20.0,1013.0,SE,7.15,0,0
77.0,15,18.0,1013.0,SE,8.94,0,1
69.0,15,18.0,1014.0,SE,10.73,0,0
59.0,14,18.0,1014.0,SE,12.52,0,0
75.0,14,18.0,1014.0,SE,14.31,0,0
88.0,14,18.0,1014.0,SE,16.1,0,0
91.0,14,17.0,1015.0,SE,17.89,0,0
98.0,14,18.0,1015.0,cv,0.89,0,0
118.0,15,20.0,1016.0,NE,1.79,0,0
105.0,15,20.0,1016.0,NE,2.68,0,0
103.0,15,22.0,1016.0,NW,1.79,0,0
77.0,15,23.0,1016.0,cv,1.79,0,0
76.0,13,24.0,1016.0,NE,1.79,0,0
85.0,11,26.0,1015.0,cv,3.13,0,0
69.0,9,27.0,1014.0,cv,4.92,0,0
50.0,10,28.0,1014.0,cv,8.05,0,0
39.0,10,27.0,1013.0,cv,8.94,0,0
45.0,11,26.0,1013.0,SE,3.13,0,0
99.0,12,25.0,1013.0,SE,7.15,0,0
92.0,12,25.0,1013.0,SE,11.17,0,0
79.0,12,24.0,1014.0,SE,15.19,0,0
61.0,14,22.0,1015.0,cv,0.89,0,1
60.0,16,21.0,1016.0,SE,4.92,0,0
132.0,15,20.0,1016.0,SE,9.84,0,0
179.0,14,19.0,1017.0,SE,12.97,0,0
189.0,14,18.0,1017.0,SE,16.1,0,0
177.0,13,17.0,1017.0,cv,0.89,0,0
112.0,13,17.0,1017.0,SE,1.79,0,0
94.0,14,17.0,1017.0,SE,3.58,0,0
87.0,14,17.0,1017.0,SE,4.47,0,0
92.0,14,17.0,1017.0,SE,6.26,0,0
86.0,14,17.0,1017.0,cv,0.89,0,0
87.0,13,18.0,1017.0,cv,1.78,0,0
98.0,14,19.0,1017.0,cv,2.67,0,0
87.0,14,21.0,1017.0,cv,3.56,0,0
106.0,14,21.0,1017.0,cv,4.45,0,0
107.0,14,23.0,1016.0,SE,1.79,0,0
110.0,14,23.0,1016.0,SE,4.92,0,0
120.0,14,25.0,1015.0,SE,8.05,0,0
103.0,14,25.0,1014.0,SE,9.84,0,0
98.0,14,25.0,1013.0,cv,3.13,0,0
,15,25.0,1013.0,SE,3.13,0,0
178.0,15,25.0,1012.0,SE,7.15,0,0
80.0,14,24.0,1012.0,SE,10.28,0,0
100.0,15,24.0,1014.0,NE,4.02,0,1
115.0,16,22.0,1012.0,SE,7.15,0,2
92.0,17,20.0,1013.0,SE,8.94,0,0
,16,21.0,1014.0,cv,0.89,0,0
,17,20.0,1014.0,cv,1.78,0,0
,16,20.0,1014.0,SE,1.79,0,0
,14,18.0,1014.0,SE,4.92,0,0
,15,17.0,1014.0,NE,1.79,0,1
,15,17.0,1014.0,cv,0.89,0,2
,15,17.0,1015.0,cv,1.78,0,3
,15,17.0,1015.0,SE,0.89,0,4
,16,17.0,1016.0,NE,0.89,0,0
,15,18.0,1016.0,cv,0.89,0,0
,15,18.0,1017.0,SE,3.13,0,0
,15,18.0,1017.0,SE,4.92,0,0
,15,20.0,1017.0,SE,6.71,0,0
,15,20.0,1017.0,SE,8.5,0,0
,15,22.0,1017.0,cv,0.89,0,0
,15,24.0,1017.0,SE,1.79,0,0
,15,23.0,1016.0,NW,3.13,0,0
,14,24.0,1016.0,cv,1.79,0,0
,14,24.0,1016.0,SE,3.13,0,0
74.0,14,24.0,1016.0,SE,6.26,0,0
97.0,13,24.0,1016.0,SE,8.05,0,0
119.0,13,23.0,1016.0,SE,9.84,0,0
128.0,15,21.0,1016.0,cv,0.89,0,0
129.0,15,19.0,1017.0,cv,1.78,0,0
141.0,15,19.0,1017.0,cv,2.67,0,0
159.0,15,20.0,1018.0,SE,1.79,0,0
190.0,15,17.0,1018.0,SE,3.58,0,0
154.0,15,17.0,1018.0,SE,4.47,0,0
156.0,15,17.0,1018.0,SE,5.36,0,0
134.0,14,17.0,1018.0,SE,6.25,0,0
133.0,13,16.0,1018.0,SE,8.04,0,0
94.0,13,16.0,1018.0,SE,8.93,0,0
109.0,14,15.0,1019.0,NE,0.89,0,0
140.0,14,19.0,1019.0,cv,0.89,0,0
152.0,15,20.0,1019.0,cv,1.78,0,0
127.0,13,22.0,1019.0,cv,2.67,0,0
114.0,12,23.0,1019.0,cv,3.56,0,0
121.0,13,24.0,1018.0,cv,4.45,0,0
122.0,14,26.0,1018.0,cv,5.34,0,0
113.0,12,27.0,1017.0,SE,1.79,0,0
104.0,13,27.0,1017.0,cv,1.79,0,0
108.0,13,28.0,1016.0,SE,3.13,0,0
101.0,12,27.0,1016.0,SE,6.26,0,0
92.0,13,27.0,1015.0,SE,9.39,0,0
82.0,11,26.0,1015.0,SE,13.41,0,0
83.0,10,25.0,1015.0,SE,16.54,0,0
85.0,12,23.0,1016.0,SE,19.67,0,0
90.0,12,22.0,1016.0,SE,21.46,0,0
81.0,12,21.0,1017.0,SE,23.25,0,0
86.0,13,20.0,1017.0,SE,24.14,0,0
79.0,14,19.0,1017.0,SE,25.93,0,0
71.0,14,18.0,1017.0,SE,27.72,0,0
64.0,14,17.0,1016.0,SE,28.61,0,0
63.0,13,17.0,1017.0,SE,30.4,0,0
76.0,13,16.0,1017.0,cv,0.89,0,0
89.0,12,15.0,1017.0,SE,0.89,0,0
101.0,13,16.0,1017.0,cv,0.89,0,0
95.0,14,18.0,1017.0,cv,1.78,0,0
82.0,13,21.0,1018.0,cv,2.67,0,0
85.0,13,23.0,1017.0,cv,3.56,0,0
79.0,13,24.0,1017.0,cv,4.45,0,0
76.0,13,26.0,1017.0,cv,5.34,0,0
,11,26.0,1016.0,cv,7.13,0,0
,11,29.0,1014.0,SE,3.13,0,0
,10,29.0,1014.0,cv,1.79,0,0
,10,29.0,1013.0,SE,3.13,0,0
,9,29.0,1013.0,SE,8.05,0,0
,8,28.0,1013.0,SE,12.07,0,0
,8,27.0,1013.0,SE,16.09,0,0
,11,26.0,1013.0,SE,20.11,0,0
,11,25.0,1013.0,SE,24.13,0,0
,11,24.0,1013.0,SE,28.15,0,0
,13,21.0,1014.0,SE,31.28,0,0
,12,21.0,1014.0,SE,34.41,0,0
,12,20.0,1014.0,SE,36.2,0,0
,12,19.0,1014.0,SE,37.09,0,0
,11,18.0,1014.0,cv,0.89,0,0
,11,17.0,1013.0,cv,1.78,0,0
,12,17.0,1014.0,SE,1.79,0,0
,12,16.0,1014.0,SE,4.92,0,0
,14,18.0,1014.0,SE,8.05,0,0
,15,19.0,1014.0,SE,11.18,0,0
,15,21.0,1014.0,cv,0.89,0,0
,15,23.0,1014.0,cv,1.78,0,0
,14,24.0,1014.0,cv,2.67,0,0
,14,27.0,1013.0,SE,1.79,0,0
,13,28.0,1013.0,cv,1.79,0,0
,11,30.0,1011.0,SE,4.02,0,0
,11,30.0,1011.0,cv,4.02,0,0
,12,31.0,1010.0,SE,4.02,0,0
,12,30.0,1009.0,SE,8.04,0,0
,12,29.0,1009.0,SE,12.06,0,0
,11,29.0,1009.0,SE,16.98,0,0
,9,28.0,1009.0,SE,21.0,0,0
,11,26.0,1010.0,SE,22.79,0,0
,13,24.0,1010.0,SE,25.92,0,0
,12,23.0,1011.0,SE,29.05,0,0
,12,22.0,1011.0,SE,32.18,0,0
,12,21.0,1011.0,SE,33.97,0,0
,12,21.0,1011.0,SE,34.86,0,0
,11,20.0,1011.0,cv,0.89,0,0
,11,19.0,1011.0,cv,1.78,0,0
,12,17.0,1012.0,NE,0.89,0,0
,12,17.0,1012.0,SE,0.89,0,0
,13,18.0,1012.0,cv,0.89,0,0
,14,22.0,1013.0,SE,1.79,0,0
,14,22.0,1013.0,SE,3.58,0,0
,14,24.0,1013.0,SE,5.37,0,0
,15,26.0,1013.0,SE,7.16,0,0
,15,28.0,1013.0,cv,1.79,0,0
,15,29.0,1012.0,SE,3.13,0,0
,10,31.0,1011.0,SE,8.05,0,0
,10,32.0,1010.0,SE,12.07,0,0
,11,31.0,1010.0,SE,17.88,0,0
,12,31.0,1009.0,SE,21.9,0,0
,12,30.0,1009.0,SE,25.92,0,0
,11,30.0,1009.0,SE,29.94,0,0
,11,28.0,1009.0,SE,33.96,0,0
,13,26.0,1010.0,SE,35.75,0,0
,14,25.0,1011.0,SE,36.64,0,0
,14,24.0,1011.0,SE,38.43,0,0
,15,24.0,1011.0,SE,41.56,0,0
,16,23.0,1012.0,SE,43.35,0,0
,17,22.0,1012.0,SE,46.48,0,0
,17,21.0,1012.0,SE,48.27,0,0
,16,20.0,1012.0,cv,0.89,0,0
,16,20.0,1012.0,cv,1.78,0,0
,16,20.0,1013.0,SE,1.79,0,0
,17,21.0,1013.0,SE,4.92,0,0
,17,22.0,1014.0,SE,6.71,0,0
,18,23.0,1014.0,SE,8.5,0,0
,18,25.0,1014.0,SE,10.29,0,0
,17,26.0,1014.0,cv,1.79,0,0
,17,28.0,1014.0,cv,4.92,0,0
151.0,17,29.0,1013.0,SE,3.13,0,0
129.0,13,31.0,1012.0,SE,8.05,0,0
107.0,12,30.0,1012.0,SE,13.86,0,0
112.0,11,31.0,1012.0,SE,19.67,0,0
109.0,11,31.0,1011.0,SE,24.59,0,0
113.0,13,31.0,1011.0,SE,29.51,0,0
108.0,16,28.0,1011.0,SE,33.53,0,0
172.0,15,27.0,1011.0,SE,37.55,0,0
157.0,14,26.0,1012.0,SE,41.57,0,0
142.0,14,25.0,1013.0,SE,44.7,0,0
148.0,14,24.0,1013.0,SE,47.83,0,0
131.0,13,24.0,1014.0,SE,50.96,0,0
128.0,14,23.0,1014.0,SE,54.09,0,0
148.0,14,22.0,1014.0,SE,57.22,0,0
176.0,14,22.0,1014.0,cv,0.89,0,0
191.0,14,20.0,1014.0,NE,0.89,0,0
,14,20.0,1014.0,cv,0.89,0,0
,14,20.0,1014.0,cv,1.78,0,0
,15,19.0,1015.0,cv,2.23,0,0
,13,22.0,1015.0,SE,1.79,0,0
,14,24.0,1015.0,SE,3.58,0,0
,14,25.0,1015.0,SE,5.37,0,0
,14,27.0,1015.0,SE,7.16,0,0
,15,28.0,1015.0,cv,0.89,0,0
,14,30.0,1014.0,cv,2.68,0,0
,11,31.0,1013.0,SE,1.79,0,0
,11,32.0,1013.0,SE,4.92,0,0
,11,33.0,1013.0,SE,8.05,0,0
,11,30.0,1012.0,SE,11.18,0,0
,10,30.0,1012.0,SE,14.31,0,0
,11,29.0,1012.0,SE,17.44,0,0
,12,29.0,1012.0,SE,19.23,0,0
,10,27.0,1013.0,SE,22.36,0,0
,11,26.0,1014.0,SE,25.49,0,0
,12,25.0,1014.0,SE,27.28,0,0
,12,24.0,1014.0,SE,30.41,0,0
,12,23.0,1014.0,SE,32.2,0,0
,12,22.0,1014.0,NE,0.89,0,0
,13,21.0,1014.0,SE,0.89,0,0
,13,20.0,1014.0,SE,1.78,0,0
,14,21.0,1014.0,SE,2.67,0,0
,13,20.0,1014.0,cv,0.89,0,0
,14,20.0,1015.0,NE,0.89,0,0
,14,23.0,1015.0,NW,1.79,0,0
,13,24.0,1015.0,NW,3.58,0,0
,12,26.0,1015.0,NE,1.79,0,0
,11,28.0,1015.0,cv,1.79,0,0
,11,28.0,1015.0,cv,3.58,0,0
,11,29.0,1015.0,cv,5.37,0,0
,11,30.0,1013.0,SE,1.79,0,0
,10,30.0,1013.0,cv,3.13,0,0
,11,31.0,1013.0,cv,4.02,0,0
,10,32.0,1012.0,SE,3.13,0,0
70.0,11,30.0,1012.0,SE,7.15,0,0
60.0,13,29.0,1012.0,SE,11.17,0,0
41.0,13,28.0,1013.0,SE,15.19,0,0
40.0,12,26.0,1013.0,SE,19.21,0,0
32.0,11,25.0,1014.0,SE,22.34,0,0
51.0,12,24.0,1014.0,SE,24.13,0,0
42.0,13,22.0,1014.0,cv,0.89,0,0
42.0,12,23.0,1014.0,SE,1.79,0,0
38.0,12,22.0,1013.0,SE,2.68,0,0
43.0,12,21.0,1013.0,SE,4.47,0,0
63.0,13,21.0,1013.0,SE,5.36,0,0
63.0,13,22.0,1013.0,cv,0.89,0,1
62.0,16,21.0,1014.0,NW,3.13,0,2
60.0,16,20.0,1015.0,NW,4.92,0,3
46.0,16,20.0,1015.0,NW,8.05,0,4
41.0,16,19.0,1015.0,NW,12.07,0,5
42.0,16,20.0,1015.0,NW,15.2,0,0
39.0,16,20.0,1014.0,NW,20.12,0,0
36.0,15,21.0,1014.0,NW,24.14,0,0
34.0,16,21.0,1014.0,NW,25.93,0,0
47.0,15,22.0,1013.0,NW,29.06,0,0
36.0,15,22.0,1013.0,NE,3.13,0,0
40.0,14,23.0,1012.0,SE,3.13,0,0
35.0,14,24.0,1012.0,SE,6.26,0,0
38.0,14,24.0,1012.0,SE,9.39,0,0
46.0,15,23.0,1012.0,SE,14.31,0,0
77.0,15,22.0,1012.0,SE,18.33,0,0
53.0,15,20.0,1013.0,SE,20.12,0,0
58.0,15,19.0,1013.0,SE,21.91,0,0
78.0,15,19.0,1013.0,SE,23.7,0,0
80.0,15,18.0,1013.0,SE,24.59,0,0
88.0,16,18.0,1013.0,SE,25.48,0,0
97.0,15,18.0,1013.0,NE,0.89,0,0
77.0,16,18.0,1013.0,cv,0.45,0,0
72.0,16,18.0,1013.0,cv,1.34,0,0
78.0,15,18.0,1013.0,SE,0.89,0,0
81.0,16,18.0,1013.0,SE,1.78,0,0
97.0,16,18.0,1013.0,cv,0.89,0,0
72.0,16,19.0,1013.0,SE,1.79,0,0
78.0,15,20.0,1013.0,SE,3.58,0,0
71.0,15,21.0,1013.0,cv,0.89,0,0
74.0,15,23.0,1012.0,SE,1.79,0,0
73.0,15,23.0,1012.0,SE,3.58,0,0
85.0,15,24.0,1012.0,SE,5.37,0,0
92.0,15,24.0,1011.0,cv,1.79,0,0
100.0,15,24.0,1011.0,SE,1.79,0,0
95.0,15,25.0,1010.0,SE,4.92,0,0
98.0,15,25.0,1010.0,SE,6.71,0,0
89.0,15,25.0,1009.0,SE,9.84,0,0
95.0,15,24.0,1010.0,SE,11.63,0,0
93.0,16,24.0,1011.0,SE,15.65,0,0
93.0,16,22.0,1009.0,SE,18.78,0,0
93.0,16,22.0,1010.0,SE,20.57,0,0
94.0,16,22.0,1010.0,SE,21.46,0,0
99.0,16,20.0,1010.0,cv,0.89,0,0
101.0,16,20.0,1010.0,SE,1.79,0,0
144.0,17,21.0,1009.0,SE,3.58,0,0
160.0,17,20.0,1009.0,SE,4.47,0,0
142.0,17,20.0,1009.0,SE,6.26,0,0
105.0,16,20.0,1009.0,SE,8.05,0,0
97.0,16,19.0,1009.0,SE,8.94,0,0
94.0,15,20.0,1009.0,SE,12.07,0,0
90.0,16,20.0,1010.0,SE,13.86,0,0
91.0,16,21.0,1010.0,SE,15.65,0,0
98.0,16,22.0,1010.0,SE,17.44,0,0
104.0,16,25.0,1009.0,cv,0.89,0,0
115.0,16,26.0,1009.0,cv,1.78,0,0
100.0,16,27.0,1008.0,cv,3.57,0,0
115.0,15,29.0,1007.0,SE,3.13,0,0
111.0,16,30.0,1006.0,cv,1.79,0,0
84.0,15,29.0,1006.0,SE,4.02,0,0
89.0,15,31.0,1005.0,SE,7.15,0,0
104.0,17,29.0,1004.0,SE,11.17,0,0
96.0,17,28.0,1004.0,SE,15.19,0,0
119.0,17,28.0,1006.0,NE,3.13,0,0
129.0,17,26.0,1006.0,SE,3.13,0,0
125.0,17,27.0,1007.0,SE,4.92,0,0
127.0,18,27.0,1007.0,NW,4.92,0,1
104.0,17,23.0,1007.0,NW,14.75,0,2
13.0,15,24.0,1005.0,SE,3.13,0,0
19.0,18,23.0,1006.0,SE,4.92,0,0
23.0,18,23.0,1006.0,SE,8.94,0,0
153.0,17,22.0,1006.0,SE,12.96,0,0
126.0,17,21.0,1006.0,SE,16.09,0,0
140.0,17,21.0,1006.0,SE,17.88,0,0
131.0,17,21.0,1007.0,SE,19.67,0,0
141.0,18,21.0,1007.0,SE,22.8,0,0
149.0,18,21.0,1007.0,SE,25.93,0,0
137.0,18,22.0,1007.0,SE,29.95,0,0
137.0,18,24.0,1007.0,SE,33.08,0,0
154.0,18,25.0,1006.0,SE,34.87,0,0
147.0,18,26.0,1006.0,SE,38.0,0,0
143.0,19,27.0,1004.0,SE,41.13,0,0
151.0,19,28.0,1004.0,SE,42.92,0,0
165.0,18,29.0,1003.0,SE,44.71,0,0
174.0,19,29.0,1002.0,SE,47.84,0,0
173.0,19,28.0,1002.0,SE,51.86,0,0
157.0,19,27.0,1002.0,SE,53.65,0,0
198.0,16,22.0,1005.0,NW,9.83,0,2
37.0,17,19.0,1005.0,NE,4.02,0,3
35.0,17,19.0,1004.0,SE,7.15,0,5
42.0,17,20.0,1006.0,NW,3.13,0,6
38.0,18,20.0,1006.0,SE,0.89,0,0
57.0,17,19.0,1006.0,NE,1.79,0,0
68.0,17,19.0,1006.0,NE,3.58,0,0
63.0,17,18.0,1005.0,cv,0.89,0,0
80.0,17,18.0,1004.0,NW,1.79,0,0
63.0,17,18.0,1004.0,NW,4.92,0,0
74.0,16,18.0,1004.0,cv,0.89,0,0
77.0,18,19.0,1005.0,cv,1.78,0,0
67.0,18,20.0,1005.0,SE,1.79,0,0
78.0,18,21.0,1006.0,cv,0.89,0,0
82.0,18,23.0,1006.0,cv,1.78,0,0
68.0,18,24.0,1006.0,cv,3.57,0,0
56.0,17,25.0,1005.0,cv,4.46,0,0
65.0,17,27.0,1005.0,NE,1.79,0,0
68.0,17,28.0,1003.0,cv,1.79,0,0
67.0,18,29.0,1003.0,SE,3.13,0,0
77.0,18,30.0,1002.0,SE,7.15,0,0
82.0,18,30.0,1002.0,SE,11.17,0,0
85.0,19,31.0,1001.0,SE,16.09,0,0
95.0,19,29.0,1001.0,SE,19.22,0,0
100.0,19,28.0,1001.0,SE,22.35,0,0
118.0,20,28.0,1001.0,SE,26.37,0,0
142.0,20,25.0,1002.0,SE,28.16,0,0
137.0,21,25.0,1003.0,SE,29.95,0,0
139.0,20,24.0,1003.0,SE,31.74,0,0
151.0,21,24.0,1003.0,SE,34.87,0,0
191.0,20,22.0,1002.0,cv,0.89,0,0
216.0,20,22.0,1002.0,SE,1.79,0,0
229.0,19,21.0,1002.0,NE,1.79,0,0
198.0,19,21.0,1002.0,SE,1.79,0,0
175.0,19,21.0,1002.0,cv,0.89,0,0
159.0,19,22.0,1002.0,cv,1.78,0,0
196.0,19,23.0,1003.0,NW,0.89,0,0
199.0,19,25.0,1003.0,cv,0.89,0,0
150.0,19,26.0,1003.0,NW,1.79,0,0
128.0,20,28.0,1002.0,cv,0.89,0,0
139.0,20,29.0,1002.0,NW,1.79,0,0
148.0,20,30.0,1002.0,cv,1.79,0,0
136.0,19,31.0,1000.0,NE,1.79,0,0
117.0,19,31.0,1000.0,cv,0.89,0,0
108.0,17,31.0,1000.0,SE,1.79,0,0
75.0,14,32.0,999.0,SE,3.58,0,0
66.0,15,33.0,999.0,cv,0.89,0,0
89.0,17,32.0,998.0,SE,1.79,0,0
118.0,18,30.0,999.0,cv,0.89,0,0
152.0,19,28.0,998.0,NE,1.79,0,0
183.0,17,30.0,1002.0,NW,7.15,0,1
99.0,21,24.0,1000.0,NE,0.89,0,0
91.0,21,24.0,1000.0,NW,4.02,0,0
105.0,20,24.0,1000.0,cv,0.89,0,0
139.0,20,23.0,1000.0,NE,1.79,0,0
129.0,20,23.0,1000.0,cv,0.89,0,0
149.0,21,23.0,1000.0,NW,0.89,0,0
139.0,20,23.0,1000.0,NW,1.78,0,0
155.0,20,22.0,1001.0,NW,3.57,0,0
86.0,19,23.0,1001.0,NE,3.13,0,0
67.0,19,24.0,1001.0,cv,0.89,0,0
62.0,19,26.0,1001.0,cv,1.78,0,0
63.0,18,27.0,1001.0,SE,3.13,0,0
81.0,18,27.0,1000.0,SE,6.26,0,0
95.0,18,28.0,1000.0,SE,10.28,0,0
109.0,18,30.0,1000.0,NE,3.13,0,0
120.0,19,31.0,999.0,SE,4.92,0,0
125.0,20,30.0,998.0,SE,9.84,0,0
130.0,20,30.0,998.0,SE,14.76,0,0
133.0,19,30.0,998.0,SE,19.68,0,0
139.0,20,29.0,998.0,SE,23.7,0,0
109.0,15,26.0,1001.0,NW,9.83,0,1
20.0,17,23.0,1002.0,NW,14.75,0,2
20.0,16,22.0,1000.0,NE,3.13,0,0
22.0,16,23.0,1002.0,NW,1.79,0,0
27.0,18,21.0,1004.0,cv,0.89,0,1
30.0,19,20.0,1004.0,NW,3.13,0,2
33.0,18,20.0,1001.0,NE,4.02,0,3
37.0,18,20.0,1002.0,NW,1.79,0,0
45.0,18,20.0,1001.0,NE,1.79,0,0
50.0,18,20.0,1001.0,NE,3.58,0,0
46.0,18,20.0,1001.0,NW,4.02,0,0
42.0,18,20.0,1001.0,NW,7.15,0,0
35.0,18,20.0,1002.0,NW,11.17,0,0
51.0,18,21.0,1003.0,NW,16.09,0,0
44.0,18,20.0,1003.0,SE,4.02,0,1
43.0,18,21.0,1003.0,NW,4.92,0,0
30.0,17,18.0,1003.0,NE,1.79,0,1
27.0,17,19.0,1002.0,NE,3.58,0,2
19.0,17,19.0,1003.0,SE,1.79,0,3
